Won Hand,Trials,Reward
6408,16120,6880
6411,16130,6879
6415,16140,6888
6422,16150,6922
6428,16160,6945
6432,16170,6945
6436,16180,6944
6439,16190,6944
6443,16200,6942
6447,16210,6943
6450,16220,6934
6453,16230,6933
6460,16240,6967
6463,16250,6958
6467,16260,6968
6472,16270,6976
6477,16280,6992
6480,16290,6976
6486,16300,7004
6489,16310,6989
6491,16320,6965
6496,16330,6980
6501,16340,6987
6505,16350,6988
6509,16360,6992
6514,16370,7001
6520,16380,7025
6524,16390,7029
6525,16400,6992
6530,16410,7013
6536,16420,7037
6540,16430,7036
6544,16440,7038
6548,16450,7042
6555,16460,7080
6561,16470,7109
6565,16480,7129
6572,16490,7161
6578,16500,7181
6584,16510,7200
6591,16520,7243
6594,16530,7257
6598,16540,7267
6604,16550,7295
6611,16560,7336
6614,16570,7336
6620,16580,7357
6623,16590,7350
6627,16600,7352
6631,16610,7363
6633,16620,7344
6639,16630,7370
6643,16640,7381
6651,16650,7421
6656,16660,7442
6660,16670,7450
6663,16680,7447
6667,16690,7458
6671,16700,7464
6673,16710,7441
6680,16720,7483
6685,16730,7500
6690,16740,7510
6696,16750,7534
6700,16760,7543
6704,16770,7548
6707,16780,7540
6710,16790,7538
6713,16800,7526
6718,16810,7546
6725,16820,7585
6728,16830,7576
6731,16840,7576
6735,16850,7581
6739,16860,7590
6742,16870,7588
6743,16880,7558
6748,16890,7565
6753,16900,7574
6758,16910,7580
6761,16920,7577
6763,16930,7563
6767,16940,7565
6769,16950,7554
6772,16960,7547
6778,16970,7567
6781,16980,7575
6787,16990,7591
6794,17000,7627
6798,17010,7630
6800,17020,7617
6802,17030,7598
6806,17040,7603
6809,17050,7601
6815,17060,7632
6820,17070,7647
6827,17080,7682
6830,17090,7671
6835,17100,7686
6838,17110,7673
6843,17120,7687
6844,17130,7650
6846,17140,7640
6849,17150,7633
6852,17160,7632
6854,17170,7625
6859,17180,7642
6865,17190,7664
6869,17200,7673
6874,17210,7690
6876,17220,7667
6877,17230,7642
6883,17240,7671
6885,17250,7666
6886,17260,7642
6889,17270,7640
6895,17280,7660
6900,17290,7672
6908,17300,7715
6910,17310,7697
6914,17320,7697
6919,17330,7704
6920,17340,7686
6926,17350,7712
6931,17360,7723
6935,17370,7727
6938,17380,7721
6945,17390,7752
6948,17400,7746
6952,17410,7750
6957,17420,7760
6962,17430,7778
6966,17440,7782
6969,17450,7778
6972,17460,7773
6976,17470,7773
6981,17480,7786
6985,17490,7782
6990,17500,7797
6995,17510,7805
6998,17520,7801
7003,17530,7811
7005,17540,7798
7007,17550,7780
7008,17560,7748
7012,17570,7746
7014,17580,7730
7017,17590,7715
7020,17600,7713
7024,17610,7715
7028,17620,7711
7030,17630,7690
7033,17640,7681
7037,17650,7680
7042,17660,7690
7046,17670,7695
7052,17680,7716
7057,17690,7730
7059,17700,7719
7063,17710,7724
7066,17720,7720
7068,17730,7697
7074,17740,7717
7077,17750,7712
7083,17760,7731
7088,17770,7748
7095,17780,7786
7097,17790,7769
7100,17800,7766
7108,17810,7806
7110,17820,7793
7115,17830,7802
7118,17840,7796
7123,17850,7818
7128,17860,7829
7128,17870,7786
7130,17880,7769
7135,17890,7777
7138,17900,7762
7143,17910,7777
7147,17920,7780
7150,17930,7769
7152,17940,7761
7157,17950,7772
7163,17960,7791
7165,17970,7786
7170,17980,7801
7177,17990,7833
7183,18000,7854
7186,18010,7855
7188,18020,7848
7190,18030,7829
7195,18040,7837
7200,18050,7847
7204,18060,7846
7204,18070,7804
7208,18080,7811
7212,18090,7816
7217,18100,7825
7221,18110,7826
7223,18120,7802
7227,18130,7803
7231,18140,7805
7234,18150,7806
7237,18160,7797
7239,18170,7791
7244,18180,7797
7246,18190,7775
7250,18200,7786
7253,18210,7780
7258,18220,7798
7259,18230,7780
7261,18240,7761
7267,18250,7781
7273,18260,7806
7278,18270,7822
7285,18280,7857
7291,18290,7885
7295,18300,7897
7298,18310,7902
7304,18320,7930
7309,18330,7939
7312,18340,7938
7314,18350,7921
7319,18360,7931
7321,18370,7913
7327,18380,7932
7329,18390,7911
7333,18400,7908
7338,18410,7928
7343,18420,7936
7345,18430,7912
7348,18440,7899
7351,18450,7894
7353,18460,7879
7356,18470,7865
7362,18480,7902
7366,18490,7907
7370,18500,7904
7375,18510,7918
7379,18520,7921
7381,18530,7919
7384,18540,7904
7388,18550,7909
7392,18560,7911
7397,18570,7929
7400,18580,7924
7404,18590,7940
7409,18600,7960
7415,18610,7979
7417,18620,7986
7421,18630,7991
7424,18640,7985
7429,18650,8002
7432,18660,7994
7435,18670,7997
7443,18680,8044
7446,18690,8034
7452,18700,8068
7458,18710,8093
7462,18720,8097
7466,18730,8096
7469,18740,8094
7470,18750,8073
7477,18760,8106
7479,18770,8087
7480,18780,8061
7484,18790,8066
7487,18800,8053
7489,18810,8042
7495,18820,8072
7499,18830,8075
7503,18840,8096
7507,18850,8095
7510,18860,8088
7514,18870,8095
7518,18880,8107
7520,18890,8107
7522,18900,8090
7525,18910,8098
7529,18920,8102
7533,18930,8101
7538,18940,8115
7542,18950,8123
7548,18960,8151
7550,18970,8132
7555,18980,8151
7561,18990,8178
7566,19000,8189
7568,19010,8172
7573,19020,8183
7578,19030,8203
7583,19040,8218
7585,19050,8207
7591,19060,8227
7593,19070,8220
7596,19080,8215
7601,19090,8226
7603,19100,8206
7604,19110,8196
7607,19120,8181
7611,19130,8200
7615,19140,8200
7619,19150,8206
7622,19160,8194
7624,19170,8176
7628,19180,8181
7633,19190,8206
7636,19200,8201
7641,19210,8208
7644,19220,8198
7646,19230,8178
7652,19240,8208
7656,19250,8205
7662,19260,8232
7666,19270,8245
7671,19280,8259
7675,19290,8266
7677,19300,8261
7681,19310,8262
7683,19320,8249
7689,19330,8277
7694,19340,8289
7699,19350,8306
7703,19360,8322
7707,19370,8320
7710,19380,8312
7715,19390,8328
7719,19400,8339
7725,19410,8366
7730,19420,8384
7733,19430,8375
7739,19440,8408
7742,19450,8399
7743,19460,8391
7750,19470,8423
7756,19480,8443
7760,19490,8448
7765,19500,8466
7769,19510,8473
7774,19520,8484
7778,19530,8487
7779,19540,8468
7787,19550,8512
7790,19560,8518
7795,19570,8528
7800,19580,8556
7801,19590,8530
7804,19600,8519
7806,19610,8498
7808,19620,8477
7813,19630,8488
7817,19640,8504
7820,19650,8489
7823,19660,8476
7828,19670,8490
7834,19680,8507
7837,19690,8499
7841,19700,8498
7843,19710,8471
7849,19720,8490
7855,19730,8515
7859,19740,8511
7863,19750,8518
7868,19760,8528
7870,19770,8505
7875,19780,8514
7878,19790,8514
7884,19800,8535
7891,19810,8570
7896,19820,8577
7901,19830,8593
7903,19840,8568
7908,19850,8585
7909,19860,8567
7913,19870,8569
7915,19880,8550
7919,19890,8565
7922,19900,8556
7926,19910,8570
7929,19920,8562
7936,19930,8604
7939,19940,8596
7941,19950,8576
7948,19960,8605
7951,19970,8593
7953,19980,8578
7958,19990,8586
7960,20000,8578
7965,20010,8598
7969,20020,8592
7976,20030,8626
7980,20040,8629
7983,20050,8622
7986,20060,8620
7990,20070,8620
7997,20080,8658
8000,20090,8654
8005,20100,8659
8006,20110,8632
8012,20120,8660
8016,20130,8665
8021,20140,8681
8026,20150,8693
8030,20160,8690
8034,20170,8685
8038,20180,8692
8043,20190,8704
8048,20200,8726
8054,20210,8758
8057,20220,8754
8062,20230,8771
8064,20240,8748
8067,20250,8738
8071,20260,8737
8075,20270,8743
8077,20280,8734
8081,20290,8736
8084,20300,8735
8088,20310,8737
8095,20320,8769
8098,20330,8763
8101,20340,8751
8103,20350,8731
8108,20360,8745
8112,20370,8743
8117,20380,8759
8120,20390,8745
8124,20400,8755
8128,20410,8751
8133,20420,8770
8137,20430,8775
8143,20440,8810
8147,20450,8813
8153,20460,8841
8157,20470,8859
8161,20480,8861
8166,20490,8876
8170,20500,8883
8174,20510,8887
8176,20520,8865
8182,20530,8903
8186,20540,8907
8193,20550,8942
8196,20560,8942
8200,20570,8939
8205,20580,8949
8208,20590,8933
8213,20600,8941
8216,20610,8931
8220,20620,8928
8227,20630,8966
8234,20640,8995
8240,20650,9018
8244,20660,9033
8248,20670,9030
8252,20680,9034
8258,20690,9066
8262,20700,9071
8267,20710,9087
8271,20720,9095
8274,20730,9093
8279,20740,9102
8283,20750,9108
8290,20760,9153
8296,20770,9184
8302,20780,9205
8304,20790,9210
8306,20800,9186
8311,20810,9200
8315,20820,9207
8319,20830,9205
8323,20840,9209
8326,20850,9201
8332,20860,9221
8338,20870,9242
8340,20880,9224
8341,20890,9197
8346,20900,9222
8351,20910,9232
8354,20920,9220
8358,20930,9224
8363,20940,9240
8368,20950,9248
8369,20960,9220
8373,20970,9224
8380,20980,9261
8384,20990,9271
8387,21000,9256
8391,21010,9261
8394,21020,9249
8397,21030,9241
8401,21040,9246
8407,21050,9269
8413,21060,9288
8416,21070,9284
8420,21080,9293
8425,21090,9319
8428,21100,9309
8433,21110,9318
8437,21120,9329
8440,21130,9324
8446,21140,9342
8451,21150,9351
8456,21160,9369
8461,21170,9382
8464,21180,9376
8467,21190,9364
8472,21200,9379
8476,21210,9377
8482,21220,9403
8485,21230,9402
8490,21240,9418
8493,21250,9421
8499,21260,9445
8504,21270,9465
8506,21280,9454
8512,21290,9482
8517,21300,9498
8521,21310,9508
8525,21320,9512
8527,21330,9494
8535,21340,9535
8539,21350,9544
8540,21360,9506
8545,21370,9520
8550,21380,9536
8553,21390,9531
8555,21400,9515
8559,21410,9515
8563,21420,9517
8568,21430,9531
8573,21440,9543
8578,21450,9552
8582,21460,9551
8586,21470,9562
8590,21480,9559
8595,21490,9580
8599,21500,9594
8602,21510,9585
8607,21520,9600
8610,21530,9594
8614,21540,9600
8620,21550,9619
8623,21560,9604
8627,21570,9606
8632,21580,9630
8637,21590,9647
8642,21600,9662
8645,21610,9668
8648,21620,9671
8649,21630,9643
8655,21640,9672
8659,21650,9675
8664,21660,9688
8670,21670,9708
8675,21680,9735
8679,21690,9736
8683,21700,9740
8686,21710,9725
8690,21720,9730
8693,21730,9726
8696,21740,9712
8700,21750,9709
8705,21760,9745
8713,21770,9790
8718,21780,9814
8722,21790,9818
8726,21800,9818
8731,21810,9836
8736,21820,9850
8741,21830,9861
8743,21840,9841
8746,21850,9837
8747,21860,9805
8750,21870,9810
8753,21880,9801
8756,21890,9798
8759,21900,9796
8762,21910,9790
8766,21920,9798
8768,21930,9779
8770,21940,9761
8775,21950,9771
8781,21960,9798
8787,21970,9825
8792,21980,9841
8800,21990,9883
8808,22000,9928
8811,22010,9937
8816,22020,9953
8821,22030,9966
8824,22040,9955
8827,22050,9955
8829,22060,9946
8832,22070,9945
8839,22080,9979
8844,22090,9995
8848,22100,9995
8852,22110,10007
8857,22120,10013
8858,22130,9979
8862,22140,9981
8865,22150,9973
8869,22160,9980
8875,22170,9997
8877,22180,9988
8880,22190,9985
8883,22200,9985
8888,22210,9991
8894,22220,10011
8895,22230,10004
8899,22240,10007
8903,22250,10017
8909,22260,10039
8914,22270,10055
8918,22280,10066
8923,22290,10079
8925,22300,10075
8928,22310,10069
8931,22320,10059
8935,22330,10059
8938,22340,10053
8942,22350,10056
8948,22360,10085
8950,22370,10078
8956,22380,10105
8961,22390,10118
8965,22400,10122
8966,22410,10100
8967,22420,10066
8973,22430,10097
8977,22440,10109
8979,22450,10099
8984,22460,10115
8990,22470,10138
8994,22480,10135
9001,22490,10187
9004,22500,10187
9009,22510,10196
9011,22520,10182
9014,22530,10174
9015,22540,10155
9017,22550,10144
9021,22560,10158
9026,22570,10166
9032,22580,10187
9036,22590,10199
9039,22600,10191
9044,22610,10213
9049,22620,10224
9053,22630,10226
9056,22640,10215
9058,22650,10200
9063,22660,10222
9065,22670,10217
9071,22680,10236
9073,22690,10235
9075,22700,10218
9078,22710,10215
9079,22720,10197
9082,22730,10199
9084,22740,10184
9087,22750,10176
9091,22760,10186
9093,22770,10180
9098,22780,10188
9101,22790,10182
9105,22800,10192
9109,22810,10203
9114,22820,10213
9117,22830,10200
9119,22840,10189
9125,22850,10211
9128,22860,10209
9134,22870,10234
9136,22880,10226
9139,22890,10225
9140,22900,10208
9144,22910,10206
9147,22920,10200
9151,22930,10204
9155,22940,10203
9161,22950,10229
9166,22960,10247
9170,22970,10246
9173,22980,10238
9176,22990,10225
9181,23000,10233
9185,23010,10240
9187,23020,10222
9189,23030,10207
9192,23040,10195
9199,23050,10230
9204,23060,10248
9204,23070,10208
9209,23080,10216
9214,23090,10234
9217,23100,10222
9220,23110,10208
9223,23120,10201
9227,23130,10202
9231,23140,10200
9234,23150,10193
9239,23160,10208
9243,23170,10211
9246,23180,10212
9251,23190,10233
9255,23200,10240
9259,23210,10244
9265,23220,10266
9269,23230,10262
9274,23240,10274
9279,23250,10284
9283,23260,10284
9290,23270,10329
9296,23280,10352
9300,23290,10352
9308,23300,10394
9309,23310,10359
9313,23320,10360
9316,23330,10367
9321,23340,10384
9327,23350,10409
9334,23360,10440
9337,23370,10445
9341,23380,10442
9345,23390,10441
9348,23400,10432
9350,23410,10420
9351,23420,10393
9357,23430,10417
9364,23440,10449
9368,23450,10457
9374,23460,10484
9377,23470,10480
9384,23480,10523
9388,23490,10526
9392,23500,10526
9395,23510,10518
9401,23520,10549
9405,23530,10556
9408,23540,10552
9412,23550,10560
9415,23560,10557
9420,23570,10567
9423,23580,10561
9425,23590,10540
9429,23600,10545
9435,23610,10568
9437,23620,10554
9441,23630,10557
9442,23640,10532
9443,23650,10498
9445,23660,10485
9449,23670,10492
9451,23680,10483
9453,23690,10466
9456,23700,10457
9459,23710,10440
9463,23720,10448
9465,23730,10433
9469,23740,10444
9472,23750,10431
9475,23760,10429
9477,23770,10412
9479,23780,10408
9484,23790,10431
9490,23800,10457
9492,23810,10448
9498,23820,10477
9501,23830,10465
9508,23840,10491
9511,23850,10480
9515,23860,10485
9519,23870,10493
9523,23880,10504
9527,23890,10510
9532,23900,10531
9536,23910,10542
9540,23920,10551
9543,23930,10549
9544,23940,10538
9547,23950,10536
9549,23960,10519
9553,23970,10519
9556,23980,10518
9558,23990,10505
9565,24000,10540
9569,24010,10539
9571,24020,10530
9578,24030,10561
9583,24040,10579
9585,24050,10563
9592,24060,10593
9597,24070,10616
9601,24080,10627
9603,24090,10604
9607,24100,10601
9609,24110,10577
9611,24120,10557
9616,24130,10575
9619,24140,10567
9626,24150,10611
9632,24160,10639
9636,24170,10640
9640,24180,10641
9643,24190,10637
9647,24200,10655
9651,24210,10655
9656,24220,10670
9658,24230,10662
9660,24240,10639
9663,24250,10642
9668,24260,10655
9674,24270,10676
9678,24280,10678
9681,24290,10685
9686,24300,10697
9690,24310,10705
9693,24320,10691
9701,24330,10733
9705,24340,10737
9707,24350,10725
9711,24360,10723
9718,24370,10753
9722,24380,10759
9726,24390,10759
9732,24400,10787
9737,24410,10801
9741,24420,10800
9747,24430,10827
9753,24440,10848
9761,24450,10897
9763,24460,10883
9766,24470,10881
9770,24480,10888
9774,24490,10895
9777,24500,10901
9782,24510,10910
9788,24520,10935
9792,24530,10937
9796,24540,10964
9800,24550,10962
9802,24560,10953
9806,24570,10955
9811,24580,10965
9817,24590,10994
9823,24600,11018
9828,24610,11027
9831,24620,11022
9836,24630,11039
9839,24640,11043
9845,24650,11061
9852,24660,11099
9859,24670,11132
9863,24680,11142
9863,24690,11112
9867,24700,11111
9871,24710,11118
9875,24720,11122
9877,24730,11110
9880,24740,11104
9884,24750,11106
9887,24760,11110
9890,24770,11109
9892,24780,11090
9896,24790,11096
9901,24800,11107
9908,24810,11136
9912,24820,11133
9916,24830,11141
9919,24840,11128
9922,24850,11120
9926,24860,11128
9930,24870,11124
9937,24880,11160
9939,24890,11140
9946,24900,11178
9950,24910,11187
9953,24920,11187
9957,24930,11204
9960,24940,11204
9963,24950,11195
9968,24960,11205
9971,24970,11205
9978,24980,11238
9980,24990,11221
9982,25000,11209
9986,25010,11206
9991,25020,11221
9999,25030,11264
10004,25040,11284
10010,25050,11312
10016,25060,11348
10022,25070,11375
10028,25080,11400
10029,25090,11377
10033,25100,11383
10037,25110,11379
10042,25120,11394
10046,25130,11408
10051,25140,11431
10055,25150,11437
10062,25160,11481
10069,25170,11518
10074,25180,11532
10078,25190,11535
10084,25200,11557
10087,25210,11555
10092,25220,11565
10098,25230,11586
10105,25240,11618
10109,25250,11625
10112,25260,11619
10119,25270,11657
10124,25280,11667
10129,25290,11689
10132,25300,11675
10137,25310,11692
10142,25320,11703
10147,25330,11709
10149,25340,11687
10152,25350,11680
10159,25360,11715
10165,25370,11749
10170,25380,11757
10175,25390,11773
10179,25400,11779
10183,25410,11784
10188,25420,11798
10190,25430,11790
10195,25440,11806
10197,25450,11780
10201,25460,11783
10205,25470,11797
10207,25480,11786
10214,25490,11824
10216,25500,11815
10222,25510,11846
10228,25520,11869
10235,25530,11900
10239,25540,11903
10242,25550,11893
10246,25560,11902
10249,25570,11896
10253,25580,11912
10257,25590,11914
10259,25600,11896
10261,25610,11881
10268,25620,11911
10275,25630,11949
10277,25640,11935
10283,25650,11954
10285,25660,11936
10293,25670,11977
10298,25680,11993
10303,25690,12015
10308,25700,12022
10313,25710,12027
10317,25720,12037
10323,25730,12067
10328,25740,12082
10333,25750,12092
10335,25760,12090
10337,25770,12081
10341,25780,12088
10345,25790,12091
10350,25800,12107
10355,25810,12123
10356,25820,12101
10362,25830,12120
10368,25840,12141
10371,25850,12138
10374,25860,12133
10377,25870,12134
10380,25880,12132
10384,25890,12129
10386,25900,12112
10392,25910,12145
10396,25920,12150
10403,25930,12181
10408,25940,12196
10412,25950,12194
10416,25960,12212
10421,25970,12231
10425,25980,12229
10430,25990,12245
10434,26000,12242
10440,26010,12269
10446,26020,12290
10449,26030,12285
10452,26040,12288
10454,26050,12271
10457,26060,12260
10460,26070,12256
10466,26080,12277
10470,26090,12275
10475,26100,12291
10476,26110,12267
10481,26120,12282
10483,26130,12282
10488,26140,12299
10491,26150,12287
10492,26160,12261
10495,26170,12252
10497,26180,12238
10500,26190,12224
10502,26200,12212
10505,26210,12196
10513,26220,12244
10518,26230,12265
10523,26240,12275
10527,26250,12274
10534,26260,12305
10535,26270,12285
10541,26280,12309
10543,26290,12309
10548,26300,12319
10554,26310,12340
10559,26320,12356
10563,26330,12364
10565,26340,12346
10571,26350,12377
10578,26360,12415
10582,26370,12421
10585,26380,12412
10588,26390,12407
10591,26400,12407
10595,26410,12417
10598,26420,12412
10599,26430,12378
10600,26440,12342
10603,26450,12333
10606,26460,12320
10612,26470,12350
10614,26480,12332
10617,26490,12325
10622,26500,12338
10624,26510,12325
10630,26520,12348
10632,26530,12337
10636,26540,12355
10641,26550,12373
10646,26560,12397
10650,26570,12392
10653,26580,12389
10656,26590,12396
10658,26600,12377
10664,26610,12397
10670,26620,12418
10672,26630,12400
10677,26640,12422
10679,26650,12404
10684,26660,12427
10688,26670,12439
10692,26680,12444
10695,26690,12435
10698,26700,12427
10701,26710,12414
10705,26720,12421
10710,26730,12456
10713,26740,12446
10718,26750,12457
10720,26760,12442
10724,26770,12443
10728,26780,12454
10732,26790,12465
10735,26800,12461
10740,26810,12470
10743,26820,12466
10745,26830,12456
10749,26840,12466
10753,26850,12465
10757,26860,12461
10761,26870,12467
10765,26880,12474
10769,26890,12477
10773,26900,12479
10776,26910,12469
10778,26920,12452
10783,26930,12470
10788,26940,12481
10791,26950,12473
10796,26960,12480
10799,26970,12475
10801,26980,12455
10808,26990,12484
10813,27000,12500
10815,27010,12493
10821,27020,12524
10827,27030,12546
10833,27040,12565
10837,27050,12582
10843,27060,12613
10847,27070,12629
10849,27080,12607
10853,27090,12616
10857,27100,12623
10861,27110,12623
10866,27120,12631
10870,27130,12636
10874,27140,12645
10883,27150,12697
10886,27160,12682
10888,27170,12671
10890,27180,12647
10895,27190,12655
10902,27200,12690
10908,27210,12712
10910,27220,12709
10913,27230,12709
10917,27240,12720
10922,27250,12742
10926,27260,12749
10930,27270,12751
10935,27280,12768
10937,27290,12756
10937,27300,12726
10942,27310,12745
10948,27320,12766
10951,27330,12756
10956,27340,12764
10958,27350,12754
10964,27360,12777
10969,27370,12794
10972,27380,12799
10974,27390,12788
10980,27400,12816
10984,27410,12810
10989,27420,12819
10991,27430,12813
10994,27440,12804
11000,27450,12823
11002,27460,12803
11006,27470,12804
11013,27480,12838
11015,27490,12827
11018,27500,12827
11018,27510,12790
11022,27520,12788
11026,27530,12795
11031,27540,12806
11036,27550,12823
11043,27560,12860
11046,27570,12853
11048,27580,12842
11055,27590,12875
11057,27600,12864
11060,27610,12856
11067,27620,12888
11071,27630,12894
11077,27640,12921
11082,27650,12934
11086,27660,12931
11091,27670,12949
11093,27680,12932
11098,27690,12945
11102,27700,12950
11105,27710,12947
11111,27720,12969
11116,27730,12981
11118,27740,12966
11123,27750,12986
11126,27760,12985
11129,27770,12969
11132,27780,12972
11135,27790,12962
11139,27800,12968
11139,27810,12924
11145,27820,12944
11146,27830,12911
11147,27840,12881
11151,27850,12879
11155,27860,12886
11161,27870,12916
11164,27880,12917
11170,27890,12938
11173,27900,12927
11178,27910,12939
11184,27920,12970
11186,27930,12953
11190,27940,12955
11195,27950,12964
11199,27960,12967
11203,27970,12974
11208,27980,12984
11212,27990,12990
11216,28000,12994
11220,28010,13009
11224,28020,13008
11229,28030,13015
11231,28040,13006
11233,28050,12995
11238,28060,13014
11243,28070,13028
11248,28080,13043
11254,28090,13061
11257,28100,13057
11260,28110,13047
11266,28120,13070
11269,28130,13057
11271,28140,13039
11277,28150,13066
11282,28160,13079
11289,28170,13118
11292,28180,13130
11299,28190,13165
11302,28200,13154
11308,28210,13178
11314,28220,13204
11319,28230,13220
11320,28240,13186
11324,28250,13187
11331,28260,13224
11338,28270,13258
11340,28280,13234
11344,28290,13231
11345,28300,13227
11347,28310,13211
11352,28320,13236
11356,28330,13232
11361,28340,13243
11366,28350,13249
11371,28360,13261
11374,28370,13266
11381,28380,13296
11383,28390,13272
11388,28400,13293
11393,28410,13302
11397,28420,13306
11401,28430,13313
11404,28440,13306
11411,28450,13337
11417,28460,13368
11424,28470,13403
11427,28480,13388
11432,28490,13406
11439,28500,13439
11443,28510,13448
11447,28520,13458
11450,28530,13446
11455,28540,13463
11458,28550,13450
11464,28560,13475
11467,28570,13469
11474,28580,13506
11478,28590,13508
11480,28600,13496
11482,28610,13478
11486,28620,13481
11490,28630,13491
11493,28640,13481
11500,28650,13514
11507,28660,13544
11510,28670,13533
11516,28680,13561
11519,28690,13547
11524,28700,13563
11529,28710,13577
11532,28720,13572
11537,28730,13584
11542,28740,13599
11542,28750,13569
11546,28760,13567
11551,28770,13578
11553,28780,13568
11558,28790,13577
11562,28800,13583
11565,28810,13578
11569,28820,13580
11570,28830,13550
11572,28840,13539
11575,28850,13549
11580,28860,13565
11585,28870,13582
11590,28880,13603
11595,28890,13624
11600,28900,13641
11606,28910,13659
11610,28920,13666
11610,28930,13649
11613,28940,13657
11618,28950,13671
11621,28960,13662
11624,28970,13655
11628,28980,13652
11632,28990,13652
11635,29000,13641
11636,29010,13617
11639,29020,13612
11643,29030,13610
11645,29040,13591
11648,29050,13596
11652,29060,13593
11657,29070,13611
11661,29080,13614
11665,29090,13624
11668,29100,13620
11674,29110,13641
11678,29120,13647
11681,29130,13637
11683,29140,13619
11687,29150,13628
11691,29160,13636
11697,29170,13659
11700,29180,13651
11705,29190,13666
11713,29200,13711
11718,29210,13728
11721,29220,13714
11724,29230,13712
11729,29240,13730
11733,29250,13729
11739,29260,13755
11743,29270,13753
11750,29280,13783
11756,29290,13815
11762,29300,13843
11765,29310,13831
11769,29320,13831
11774,29330,13851
11777,29340,13838
11779,29350,13821
11783,29360,13819
11789,29370,13845
11793,29380,13849
11798,29390,13858
11800,29400,13845
11802,29410,13819
11809,29420,13855
11814,29430,13865
11818,29440,13878
11823,29450,13895
11824,29460,13869
11827,29470,13865
11829,29480,13844
11834,29490,13856
11839,29500,13868
11844,29510,13887
11848,29520,13899
11854,29530,13919
11857,29540,13927
11858,29550,13902
11859,29560,13880
11860,29570,13861
11862,29580,13851
11866,29590,13857
11871,29600,13878
11874,29610,13871
11877,29620,13862
11882,29630,13878
11887,29640,13892
11891,29650,13898
11896,29660,13902
11900,29670,13913
11904,29680,13927
11911,29690,13964
11917,29700,13985
11921,29710,14001
11927,29720,14020
11929,29730,14003
11931,29740,13982
11939,29750,14032
11942,29760,14037
11946,29770,14046
11951,29780,14054
11956,29790,14064
11957,29800,14044
11961,29810,14048
11964,29820,14045
11968,29830,14045
11974,29840,14076
11980,29850,14103
11984,29860,14115
11990,29870,14139
11995,29880,14152
12000,29890,14158
12004,29900,14169
12005,29910,14141
12009,29920,14139
12012,29930,14136
12016,29940,14133
12019,29950,14141
12021,29960,14117
12025,29970,14129
12029,29980,14127
12033,29990,14127
12037,30000,14135
12042,30010,14148
12045,30020,14137
12049,30030,14140
12051,30040,14128
12053,30050,14112
12056,30060,14104
12060,30070,14115
12063,30080,14109
12067,30090,14108
12071,30100,14114
12075,30110,14127
12076,30120,14110
12077,30130,14089
12081,30140,14087
12084,30150,14074
12090,30160,14096
12091,30170,14078
12096,30180,14087
12099,30190,14090
12101,30200,14076
12106,30210,14093
12111,30220,14116
12116,30230,14136
12120,30240,14147
12123,30250,14148
12126,30260,14142
12129,30270,14133
12133,30280,14137
12138,30290,14148
12141,30300,14147
12144,30310,14144
12148,30320,14146
12153,30330,14154
12157,30340,14159
12162,30350,14180
12166,30360,14187
12168,30370,14175
12174,30380,14205
12178,30390,14208
12182,30400,14215
12184,30410,14210
12186,30420,14192
12192,30430,14214
12195,30440,14208
12197,30450,14196
12202,30460,14209
12207,30470,14217
12212,30480,14226
12218,30490,14249
12223,30500,14260
12225,30510,14237
12230,30520,14252
12234,30530,14258
12237,30540,14252
12241,30550,14256
12244,30560,14250
12246,30570,14228
12249,30580,14218
12253,30590,14223
12258,30600,14238
12263,30610,14248
12267,30620,14262
12271,30630,14271
12273,30640,14255
12277,30650,14257
12282,30660,14269
12285,30670,14262
12292,30680,14299
12296,30690,14297
12297,30700,14278
12300,30710,14272
12305,30720,14286
12307,30730,14280
12310,30740,14268
12315,30750,14277
12319,30760,14288
12322,30770,14275
12327,30780,14287
12330,30790,14300
12335,30800,14311
12339,30810,14315
12342,30820,14312
12348,30830,14342
12351,30840,14332
12355,30850,14328
12359,30860,14335
12363,30870,14349
12367,30880,14363
12370,30890,14354
12373,30900,14355
12381,30910,14396
12383,30920,14372
12387,30930,14381
12392,30940,14395
12396,30950,14399
12401,30960,14413
12404,30970,14405
12407,30980,14413
12413,30990,14433
12419,31000,14457
12425,31010,14489
12429,31020,14498
12435,31030,14522
12440,31040,14538
12443,31050,14532
12449,31060,14554
12449,31070,14528
12453,31080,14538
12459,31090,14566
12464,31100,14578
12470,31110,14599
12473,31120,14603
12478,31130,14608
12482,31140,14613
12488,31150,14640
12493,31160,14652
12497,31170,14657
12502,31180,14674
12509,31190,14703
12514,31200,14713
12519,31210,14728
12522,31220,14726
12528,31230,14764
12532,31240,14773
12537,31250,14789
12542,31260,14803
12543,31270,14783
12546,31280,14775
12548,31290,14767
12552,31300,14773
12556,31310,14784
12560,31320,14782
12566,31330,14803
12571,31340,14815
12576,31350,14834
12581,31360,14850
12586,31370,14865
12589,31380,14858
12596,31390,14897
12600,31400,14912
12605,31410,14948
12608,31420,14939
12610,31430,14928
12615,31440,14936
12621,31450,14963
12623,31460,14952
12627,31470,14952
12629,31480,14932
12635,31490,14952
12640,31500,14964
12644,31510,14968
12648,31520,14977
12653,31530,14987
12660,31540,15020
12665,31550,15034
12670,31560,15043
12672,31570,15031
12676,31580,15029
12678,31590,15011
12681,31600,15014
12683,31610,14991
12686,31620,14979
12689,31630,14979
12695,31640,15011
12698,31650,15009
